review_id,employee_id,review_type,evaluation_period_start,evaluation_period_end,self_evaluation_timestamp,self_rating,self_comment,manager_evaluation_timestamp,manager_rating,manager_comment,rating_gap,evaluation_status
CR01743,EMP173,목표 달성 평가,2019-09-03,2019-12-14,2019-12-20 14:03:00,B,"사내 세미나 발표으로 지식 공유하고, 분기 목표 118% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 주니어 개발자 4명 지원하는 과정도 개인 성장에 도움이 되었습니다.",2019-12-27 14:05:00,C,목표 달성률 68%로 개선이 필요합니다. 시간 관리 미흡가 주된 원인으로 파악됩니다. 멘토 지정 및 지원 강화 예정.,1,완료
CR01744,EMP173,목표 달성 평가,2018-12-27,2019-04-20,2019-04-26 14:42:00,A,"온라인 강의를 통해 전문성 강화하고, 분기 목표 96% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 주니어 개발자 4명 지원하는 과정도 개인 성장에 도움이 되었습니다.",2019-04-30 14:19:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 멘토링 지원 예정하겠습니다.,1,완료
CR01745,EMP173,분기 평가,2017-11-20,2018-02-27,2018-03-01 17:58:00,A,"사내 교육를 통해 전문성 강화하고, 업무 개선안 일정 대비 5일 조기 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2018-03-08 16:56:00,B,기본 목표는 달성했으나 커뮤니케이션 개선 필요한 부분이 있습니다. 적극성 제고 권장.,1,완료
CR01746,EMP173,분기 평가,2019-01-18,2019-04-17,2019-04-21 12:29:00,S,신규 고객 38% 향상한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2019-04-27 15:31:00,A,"목표 113% 달성으로 우수한 성과를 보였습니다. 적극적인 협업 태도가 돋보였으며, 다음 단계 역할 준비 필요.",1,완료
CR01747,EMP173,분기 평가,2018-11-28,2019-03-02,2019-03-06 10:03:00,A,"커뮤니케이션 개선로 협업 효율성 증대하며 팀워크를 강화했고, 분기 목표 109% 달성하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2019-03-13 15:49:00,B,기본 목표는 달성했으나 품질 기준 일부 미달한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR01748,EMP173,분기 평가,2017-12-09,2018-01-12,2018-01-18 15:43:00,B,이번 평가 기간의 핵심 성과는 핵심 KPI 4건 완료입니다. 또한 비용 절감 아이디어 실행했습니다.,2018-01-25 16:18:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 멘토링 지원 예정하겠습니다.,0,완료
CR01749,EMP173,수시 평가,2018-01-23,2018-03-11,2018-03-17 18:50:00,B,"데이터 분석 역량을 새롭게 습득하고, 분기 목표 99% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 커뮤니케이션 개선로 협업 효율성 증대하는 과정도 개인 성장에 도움이 되었습니다.",2018-03-24 09:57:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 개선 계획 수립하겠습니다.,0,완료
CR01750,EMP173,분기 평가,2017-09-06,2017-11-16,2017-11-18 11:58:00,B,분기 목표 108% 달성한 것이 주요 성과입니다. 특히 이해관계자 기대를 초과 충족한 점이 의미 있었습니다.,2017-11-28 15:37:00,C,성과가 기대 수준 이하입니다. 즉시 개선 조치 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR01751,EMP173,프로젝트 종료 평가,2018-07-05,2018-10-13,2018-10-16 17:03:00,S,"타 부서와 5회 이상 협업 프로젝트 수행하며 팀워크를 강화했고, 분기 목표 108% 달성하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2018-10-22 13:44:00,S,"목표를 147% 초과 달성하는 탁월한 성과를 보였습니다. 기술적 난제를 혁신적으로 해결했으며, 승진 후보로 추천.",0,완료
CR01752,EMP173,프로젝트 종료 평가,2018-10-24,2018-12-03,2018-12-07 12:35:00,S,"실무 프로젝트를 통해 전문성 강화하고, 품질 지표 32% 향상하며 기대 이상의 결과를 냈다고 자평합니다. 외부 파트너와 8회 이상 협업 프로젝트 수행하는 과정도 개인 성장에 도움이 되었습니다.",2018-12-14 09:33:00,A,일정 내 품질 기준 충족하는 우수한 성과. 역량 확장 기회 제공 예정.,1,완료
CR01753,EMP174,프로젝트 종료 평가,2019-06-08,2019-10-02,2019-10-08 11:05:00,S,"업무 효율화 방안 제안 및 실행하고, 프로젝트 일정 대비 8일 조기 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 문제 해결에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2019-10-11 12:53:00,A,"목표 106% 달성으로 우수한 성과를 보였습니다. 적극적인 협업 태도가 돋보였으며, 리더십 역량 개발 시 더 큰 성장 기대.",1,완료
CR01754,EMP174,수시 평가,2019-02-01,2019-03-11,2019-03-14 11:32:00,A,이번 평가 기간의 핵심 성과는 프로젝트 일정 대비 16일 조기 완료입니다. 또한 비용 절감 아이디어 실행했습니다.,2019-03-21 09:38:00,B,기본 목표는 달성했으나 일정이 다소 지연한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR01755,EMP174,목표 달성 평가,2019-07-13,2019-09-12,2019-09-15 15:47:00,A,분기 목표 123% 달성한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2019-09-24 17:16:00,A,"전반적으로 만족스러운 성과입니다. 문제 해결 능력에서 강점을 보였으나, 타 팀 협업 강화 시 S등급 기대.",0,완료
CR01756,EMP174,목표 달성 평가,2020-05-10,2020-08-03,2020-08-07 09:45:00,A,이번 평가 기간의 핵심 성과는 분기 목표 108% 달성입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2020-08-09 11:41:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 멘토링 지원 예정하겠습니다.,1,완료
CR01757,EMP174,목표 달성 평가,2019-05-30,2019-08-13,2019-08-16 13:59:00,S,"신기술 도입 방안 제안 및 실행하고, 생산성 39% 향상하며 기대 이상의 결과를 냈다고 자평합니다. 주니어 개발자 2명 지원하는 과정도 개인 성장에 도움이 되었습니다.",2019-08-25 14:48:00,A,안정적 결과물 산출하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,1,완료
CR01758,EMP174,수시 평가,2021-01-11,2021-02-24,2021-03-02 10:55:00,B,분기 목표 134% 달성한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2021-03-10 16:16:00,C,성과가 기대 수준 이하입니다. 업무 재배치 검토 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR01759,EMP174,프로젝트 종료 평가,2020-10-26,2020-11-28,2020-11-30 13:30:00,S,주요 마일스톤 7건 완료한 것이 주요 성과입니다. 특히 이해관계자 기대를 초과 충족한 점이 의미 있었습니다.,2020-12-07 12:57:00,A,"전반적으로 만족스러운 성과입니다. 문제 해결 능력에서 강점을 보였으나, 전략적 사고 강화 시 S등급 기대.",1,완료
CR01760,EMP174,수시 평가,2021-02-12,2021-04-10,2021-04-11 12:10:00,B,"외부 컨퍼런스를 통해 전문성 강화하고, 혁신 과제 일정 대비 8일 조기 완료하며 기대 이상의 결과를 냈다고 자평합니다. 프로젝트 팀원 4명 지원하는 과정도 개인 성장에 도움이 되었습니다.",2021-04-17 12:34:00,B,기본 목표는 달성했으나 품질 기준 일부 미달한 부분이 있습니다. 기술 역량 강화 교육 권장.,0,완료
CR01761,EMP174,프로젝트 종료 평가,2021-01-26,2021-05-14,2021-05-21 10:27:00,S,분기 목표 108% 달성한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2021-05-27 15:45:00,A,이해관계자 기대 부응하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,1,완료
CR01762,EMP174,프로젝트 종료 평가,2019-12-07,2020-02-27,2020-03-05 11:06:00,A,품질 지표 20% 향상한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2020-03-12 11:57:00,B,"기본 책임 이행했으나, 선제적 대응이 필요합니다. 다음 평가에서는 성과 제고 기대.",1,완료
CR01763,EMP174,분기 평가,2020-12-22,2021-03-01,2021-03-02 18:59:00,S,업무 개선안 일정 대비 13일 조기 완료한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2021-03-05 16:13:00,A,"목표 105% 달성으로 우수한 성과를 보였습니다. 기술적 전문성가 돋보였으며, 리더십 역량 개발 시 더 큰 성장 기대.",1,완료
CR01764,EMP174,프로젝트 종료 평가,2020-06-18,2020-08-10,2020-08-13 17:26:00,A,이번 평가 기간의 핵심 성과는 매출 32% 향상입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2020-08-18 12:58:00,A,"목표 102% 달성으로 우수한 성과를 보였습니다. 안정적인 프로젝트 수행가 돋보였으며, 리더십 역량 개발 시 더 큰 성장 기대.",0,완료
CR01765,EMP175,프로젝트 종료 평가,2022-02-10,2022-05-10,2022-05-15 12:51:00,B,"팀 내 의견 조율에 기여하며 팀워크를 강화했고, 분기 목표 122% 달성하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2022-05-19 16:16:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 시간 관리 능력 향상 권장.,0,완료
CR01766,EMP175,목표 달성 평가,2020-03-08,2020-07-02,2020-07-04 11:28:00,S,이번 평가 기간의 핵심 성과는 품질 지표 35% 향상입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2020-07-09 17:39:00,A,안정적 결과물 산출하는 우수한 성과. 역량 확장 기회 제공 예정.,1,완료
CR01767,EMP175,수시 평가,2022-03-20,2022-07-09,2022-07-10 16:44:00,S,"외부 컨퍼런스를 통해 전문성 강화하고, 생산성 26% 향상하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 갈등 조정에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2022-07-20 11:04:00,A,"목표 112% 달성으로 우수한 성과를 보였습니다. 기술적 전문성가 돋보였으며, 지속적 우수 성과 유지.",1,완료
CR01768,EMP175,프로젝트 종료 평가,2020-05-21,2020-07-07,2020-07-12 09:27:00,A,"문서화 강화로 협업 효율성 증대하며 팀워크를 강화했고, 품질 지표 26% 향상하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2020-07-20 11:46:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 협업 스킬 개발 권장.,1,완료
CR01769,EMP175,분기 평가,2022-06-05,2022-07-05,2022-07-08 12:21:00,A,"팀 내 문제 해결에 기여하며 팀워크를 강화했고, 업무 개선안 일정 대비 11일 조기 완료하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2022-07-17 18:48:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 교육 기회 제공하겠습니다.,1,완료
CR01770,EMP175,목표 달성 평가,2021-05-03,2021-07-12,2021-07-17 17:49:00,S,"문서화 강화로 협업 효율성 증대하며 팀워크를 강화했고, 분기 목표 121% 달성하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2021-07-24 18:43:00,S,기대를 훨씬 상회하는 성과입니다. 신규 비즈니스 기회 창출. 회사의 미래를 책임질 인재입니다.,0,완료
CR01771,EMP175,프로젝트 종료 평가,2020-07-12,2020-09-17,2020-09-23 11:15:00,S,"해당 기간 동안 분기 목표 126% 달성하였습니다. 업무 효율화 방안 제안 및 실행하며 전문성을 높였고, 주니어 개발자 4명 지원하였습니다.",2020-09-27 16:01:00,A,"전반적으로 만족스러운 성과입니다. 커뮤니케이션 역량에서 강점을 보였으나, 타 팀 협업 강화 시 S등급 기대.",1,완료
CR01772,EMP175,프로젝트 종료 평가,2022-10-26,2022-12-18,2022-12-24 16:43:00,A,"업무 효율화 방안 제안 및 실행하고, 분기 목표 111% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 프로젝트 팀원 2명 지원하는 과정도 개인 성장에 도움이 되었습니다.",2022-12-29 10:52:00,B,"주어진 역할 완수했으나, 선제적 대응이 필요합니다. 다음 평가에서는 성과 제고 기대.",1,완료
CR01773,EMP175,수시 평가,2021-08-31,2021-10-13,2021-10-20 15:46:00,A,"팀 내 문제 해결에 기여하며 팀워크를 강화했고, 주요 마일스톤 4건 완료하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2021-10-22 09:53:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 협업 스킬 개발 권장.,1,완료
CR01774,EMP175,분기 평가,2022-05-13,2022-08-21,2022-08-26 09:09:00,A,이번 평가 기간의 핵심 성과는 프로젝트 일정 대비 13일 조기 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2022-09-04 14:02:00,B,기본 목표는 달성했으나 일정이 다소 지연한 부분이 있습니다. 협업 스킬 개발 권장.,1,완료
CR01775,EMP175,프로젝트 종료 평가,2021-03-01,2021-05-23,2021-05-26 09:08:00,B,"프로세스 자동화 방안 제안 및 실행하고, 분기 목표 111% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 타 부서와 9회 이상 협업 프로젝트 수행하는 과정도 개인 성장에 도움이 되었습니다.",2021-05-30 11:23:00,C,목표 달성률 80%로 개선이 필요합니다. 기술적 어려움가 주된 원인으로 파악됩니다. 집중 육성 프로그램 배정 예정.,1,완료
CR01776,EMP175,수시 평가,2021-09-05,2021-11-28,2021-11-30 10:58:00,A,이번 평가 기간의 핵심 성과는 업무 개선안 일정 대비 19일 조기 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2021-12-04 12:42:00,B,기본 목표는 달성했으나 커뮤니케이션 개선 필요한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR01777,EMP175,프로젝트 종료 평가,2020-08-15,2020-11-14,2020-11-15 16:30:00,A,품질 지표 26% 향상한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2020-11-25 16:55:00,B,기본 목표는 달성했으나 품질 기준 일부 미달한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR01778,EMP175,분기 평가,2022-09-24,2022-12-06,2022-12-12 10:30:00,B,"해당 기간 동안 중요 deliverable 5건 완료하였습니다. 프로세스 자동화 방안 제안 및 실행하며 전문성을 높였고, 팀 내 의견 조율에 기여하였습니다.",2022-12-18 16:12:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 교육 기회 제공하겠습니다.,0,완료
CR01779,EMP175,프로젝트 종료 평가,2021-06-24,2021-08-10,2021-08-11 10:59:00,S,이번 평가 기간의 핵심 성과는 업무 개선안 일정 대비 12일 조기 완료입니다. 또한 비용 절감 아이디어 실행했습니다.,2021-08-17 17:51:00,A,"목표 114% 달성으로 우수한 성과를 보였습니다. 높은 업무 이해도가 돋보였으며, 지속적 우수 성과 유지.",1,완료
CR01780,EMP176,프로젝트 종료 평가,2020-05-19,2020-09-16,2020-09-20 17:13:00,S,이번 평가 기간의 핵심 성과는 매출 25% 향상입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2020-09-26 12:36:00,A,"전반적으로 만족스러운 성과입니다. 리더십 발휘에서 강점을 보였으나, 이니셔티브 발휘 강화 시 S등급 기대.",1,완료
CR01781,EMP176,목표 달성 평가,2021-02-22,2021-06-02,2021-06-05 13:07:00,S,"신기술 도입 방안 제안 및 실행하고, 업무 개선안 일정 대비 9일 조기 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2021-06-13 15:03:00,A,"목표 101% 달성으로 우수한 성과를 보였습니다. 높은 업무 이해도가 돋보였으며, 전문가로서 입지 확고.",1,완료
CR01782,EMP176,목표 달성 평가,2020-08-04,2020-10-09,2020-10-14 10:49:00,A,"해당 기간 동안 분기 목표 120% 달성하였습니다. 스터디 그룹 운영으로 지식 공유하며 전문성을 높였고, 주니어 개발자 4명 지원하였습니다.",2020-10-21 16:50:00,A,팀 목표 달성에 기여하는 우수한 성과. 보다 도전적인 과제 부여 검토.,0,완료
CR01783,EMP176,수시 평가,2021-01-10,2021-04-24,2021-04-29 15:32:00,B,"Python 역량을 새롭게 습득하고, 분기 목표 122% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 프로젝트 팀원 3명 지원하는 과정도 개인 성장에 도움이 되었습니다.",2021-05-02 16:23:00,C,성과가 기대 수준 이하입니다. PIP(성과개선계획) 수립 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR01784,EMP176,프로젝트 종료 평가,2020-04-02,2020-07-17,2020-07-20 09:36:00,A,품질 지표 40% 향상한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2020-07-27 15:52:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 교육 기회 제공하겠습니다.,1,완료
CR01785,EMP176,수시 평가,2019-12-06,2020-02-20,2020-02-24 13:30:00,B,"해당 기간 동안 품질 지표 34% 향상하였습니다. 신기술 도입 방안 제안 및 실행하며 전문성을 높였고, 프로젝트 팀원 2명 지원하였습니다.",2020-03-01 15:06:00,B,"맡은 업무는 수행했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 도전적 목표 설정 기대.",0,완료
CR01786,EMP176,수시 평가,2020-01-04,2020-04-15,2020-04-17 11:56:00,A,"후배 멘토링으로 지식 공유하고, 핵심 KPI 4건 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 합의 도출에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2020-04-22 11:32:00,B,"주어진 역할 완수했으나, 보다 적극적인 태도이 필요합니다. 다음 평가에서는 성과 제고 기대.",1,완료
CR01787,EMP176,분기 평가,2019-10-16,2020-02-11,2020-02-15 17:26:00,A,"해당 기간 동안 분기 목표 123% 달성하였습니다. 사내 세미나 발표으로 지식 공유하며 전문성을 높였고, 팀 내 문제 해결에 기여하였습니다.",2020-02-23 18:15:00,A,팀 목표 달성에 기여하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,0,완료
CR01788,EMP176,수시 평가,2020-01-26,2020-04-29,2020-05-01 18:36:00,S,"해당 기간 동안 혁신 과제 일정 대비 6일 조기 완료하였습니다. 기술 블로그 작성으로 지식 공유하며 전문성을 높였고, 프로젝트 팀원 4명 지원하였습니다.",2020-05-04 09:08:00,A,"전반적으로 만족스러운 성과입니다. 리더십 발휘에서 강점을 보였으나, 타 팀 협업 강화 시 S등급 기대.",1,완료
CR01789,EMP176,분기 평가,2021-11-14,2022-02-26,2022-02-28 11:01:00,A,"신규 입사자 4명 지원하며 팀워크를 강화했고, 생산성 34% 향상하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2022-03-03 14:46:00,A,"목표 108% 달성으로 우수한 성과를 보였습니다. 높은 업무 이해도가 돋보였으며, 전문가로서 입지 확고.",0,완료
CR01790,EMP176,분기 평가,2020-03-17,2020-04-20,2020-04-26 14:27:00,S,"타 팀 동료 3명 지원하며 팀워크를 강화했고, 분기 목표 109% 달성하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2020-05-05 13:13:00,A,이해관계자 기대 부응하는 우수한 성과. 승진 검토 대상.,1,완료
CR01791,EMP176,수시 평가,2021-07-05,2021-10-14,2021-10-16 10:17:00,B,핵심 KPI 4건 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2021-10-22 18:54:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 적극성 제고 권장.,0,완료
CR01792,EMP176,수시 평가,2020-05-23,2020-07-05,2020-07-08 11:42:00,S,"실무 프로젝트를 통해 전문성 강화하고, 신규 고객 26% 향상하며 기대 이상의 결과를 냈다고 자평합니다. 커뮤니케이션 개선로 협업 효율성 증대하는 과정도 개인 성장에 도움이 되었습니다.",2020-07-14 12:56:00,A,이해관계자 기대 부응하는 우수한 성과. 보다 도전적인 과제 부여 검토.,1,완료
CR01793,EMP176,분기 평가,2020-06-12,2020-09-10,2020-09-16 09:52:00,B,"해당 기간 동안 핵심 KPI 6건 완료하였습니다. 후배 멘토링으로 지식 공유하며 전문성을 높였고, 팀 내 문제 해결에 기여하였습니다.",2020-09-25 11:16:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 멘토링 지원 예정하겠습니다.,0,완료
CR01794,EMP176,분기 평가,2021-11-03,2021-12-12,2021-12-18 16:29:00,A,"프로세스 자동화 방안 제안 및 실행하고, 분기 목표 115% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 크로스 팀으로 7회 이상 협업 프로젝트 수행하는 과정도 개인 성장에 도움이 되었습니다.",2021-12-20 10:55:00,B,"맡은 업무는 수행했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 자기주도적 개선 기대.",1,완료
CR01795,EMP179,분기 평가,2021-01-16,2021-04-05,2021-04-06 09:44:00,B,이번 평가 기간의 핵심 성과는 분기 목표 103% 달성입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2021-04-08 12:51:00,B,"기본 책임 이행했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 자기주도적 개선 기대.",0,완료
CR01796,EMP179,프로젝트 종료 평가,2020-11-30,2021-02-23,2021-03-01 13:05:00,B,"투명한 정보 공유로 협업 효율성 증대하며 팀워크를 강화했고, 품질 지표 34% 향상하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2021-03-08 13:05:00,B,평균적인 성과입니다. 시야 확대 필요. 개선 계획 수립하겠습니다.,0,완료
CR01797,EMP179,분기 평가,2021-03-19,2021-04-27,2021-04-30 17:07:00,B,핵심 KPI 5건 완료한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2021-05-02 16:16:00,C,성과가 기대 수준 이하입니다. 역량 진단 및 교육 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR01798,EMP179,목표 달성 평가,2020-11-05,2021-02-05,2021-02-07 18:22:00,S,핵심 KPI 5건 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2021-02-16 11:35:00,S,"목표를 137% 초과 달성하는 탁월한 성과를 보였습니다. 팀 성과를 이끄는 핵심 역할 수행했으며, 차세대 리더로 육성 필요.",0,완료
CR01799,EMP179,분기 평가,2019-01-12,2019-04-20,2019-04-25 14:35:00,S,"해당 기간 동안 분기 목표 100% 달성하였습니다. 외부 컨퍼런스를 통해 전문성 강화하며 전문성을 높였고, 타 팀 동료 4명 지원하였습니다.",2019-05-04 18:31:00,A,"전반적으로 만족스러운 성과입니다. 커뮤니케이션 역량에서 강점을 보였으나, 더 큰 그림을 보는 시각 강화 시 S등급 기대.",1,완료
CR01800,EMP179,수시 평가,2021-01-27,2021-04-29,2021-05-04 09:44:00,A,이번 평가 기간의 핵심 성과는 혁신 과제 일정 대비 6일 조기 완료입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2021-05-10 12:50:00,B,"기본 책임 이행했으나, 선제적 대응이 필요합니다. 다음 평가에서는 도전적 목표 설정 기대.",1,완료
CR01801,EMP179,수시 평가,2019-12-03,2020-03-10,2020-03-11 14:02:00,A,"주니어 개발자 5명 지원하며 팀워크를 강화했고, 주요 마일스톤 3건 완료하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2020-03-15 10:35:00,A,"전반적으로 만족스러운 성과입니다. 리더십 발휘에서 강점을 보였으나, 전략적 사고 강화 시 S등급 기대.",0,완료
CR01802,EMP179,프로젝트 종료 평가,2019-10-24,2020-01-03,2020-01-07 14:07:00,B,"팀 내 의견 조율에 기여하며 팀워크를 강화했고, 분기 목표 98% 달성하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2020-01-12 10:45:00,B,기본 목표는 달성했으나 커뮤니케이션 개선 필요한 부분이 있습니다. 기술 역량 강화 교육 권장.,0,완료
CR01803,EMP179,목표 달성 평가,2019-06-09,2019-09-04,2019-09-10 18:13:00,A,"Python 역량을 새롭게 습득하고, 신규 고객 18% 향상하며 기대 이상의 결과를 냈다고 자평합니다. 정기 미팅 주도로 협업 효율성 증대하는 과정도 개인 성장에 도움이 되었습니다.",2019-09-19 10:22:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 시간 관리 능력 향상 권장.,1,완료
CR01804,EMP179,수시 평가,2020-01-03,2020-04-05,2020-04-10 09:38:00,S,"외부 파트너와 4회 이상 협업 프로젝트 수행하며 팀워크를 강화했고, 프로젝트 일정 대비 14일 조기 완료하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2020-04-16 12:22:00,S,기대를 훨씬 상회하는 성과입니다. 신규 비즈니스 기회 창출. 회사의 미래를 책임질 인재입니다.,0,완료
CR01805,EMP179,수시 평가,2019-08-18,2019-10-21,2019-10-22 17:49:00,S,"정기 미팅 주도로 협업 효율성 증대하며 팀워크를 강화했고, 품질 지표 30% 향상하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2019-10-31 17:03:00,A,팀 목표 달성에 기여하는 우수한 성과. 승진 검토 대상.,1,완료
CR01806,EMP179,목표 달성 평가,2020-08-15,2020-11-14,2020-11-17 13:28:00,A,신규 고객 24% 향상한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2020-11-22 10:03:00,A,"전반적으로 만족스러운 성과입니다. 문제 해결 능력에서 강점을 보였으나, 이니셔티브 발휘 강화 시 S등급 기대.",0,완료
CR01807,EMP179,목표 달성 평가,2018-05-29,2018-08-17,2018-08-18 17:00:00,S,"정기 미팅 주도로 협업 효율성 증대하며 팀워크를 강화했고, 분기 목표 129% 달성하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2018-08-21 09:42:00,S,기대를 훨씬 상회하는 성과입니다. 복잡한 프로젝트를 단독으로 이끔. 회사의 미래를 책임질 인재입니다.,0,완료
CR01808,EMP179,프로젝트 종료 평가,2018-06-19,2018-10-03,2018-10-08 14:21:00,A,매출 39% 향상한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2018-10-17 11:25:00,A,"전반적으로 만족스러운 성과입니다. 기술적 깊이에서 강점을 보였으나, 타 팀 협업 강화 시 S등급 기대.",0,완료
CR01809,EMP179,프로젝트 종료 평가,2021-01-27,2021-05-20,2021-05-26 15:28:00,A,"품질 개선 방안 제안 및 실행하고, 분기 목표 129% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2021-06-04 16:12:00,B,기본 목표는 달성했으나 커뮤니케이션 개선 필요한 부분이 있습니다. 시간 관리 능력 향상 권장.,1,완료
CR01810,EMP180,목표 달성 평가,2017-08-08,2017-10-01,2017-10-08 12:12:00,A,이번 평가 기간의 핵심 성과는 프로젝트 일정 대비 6일 조기 완료입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2017-10-17 09:56:00,A,"목표 100% 달성으로 우수한 성과를 보였습니다. 높은 업무 이해도가 돋보였으며, 다음 단계 역할 준비 필요.",0,완료
CR01811,EMP180,수시 평가,2018-11-24,2019-02-09,2019-02-15 11:38:00,B,"해당 기간 동안 분기 목표 103% 달성하였습니다. 데이터 분석 역량을 새롭게 습득하며 전문성을 높였고, 팀 내 합의 도출에 기여하였습니다.",2019-02-19 09:56:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 1:1 코칭 진행하겠습니다.,0,완료
